IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP2;IC_GROUP0;IC_GROUP1;IC_GROUP2
511;Туфли Полет Валькирии;160;Y;;;/iblock/e29/e29d17e70a03d2232f8007baa0d95ca8.jpg;;text;;"Превосходные туфли с открытым мыском. Высокий каблук компенсирован широким передом. Модель выполнена из натуральной кожи с лаковым покрытием. Прекрасный вариант для создания женственного образа.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Высокий, 14.0 см</li>

							<li><b>Высота платформы:</b> Низкая, 4.5 см</li>

							<li><b>Материал верха:</b> Кожа</li>

							<li><b>Материал подошвы:</b> Искусственный материал</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> лето</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Страна бренда: </b>Китай</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>";html;shoes-flight-of-the-valkyries;500;;/iblock/20c/20c33f5a6cc73dc38b1665b3352064dd.jpg;Обувь;Туфли;Туфли Женские
511;Туфли Полет Валькирии;160;Y;;;/iblock/e29/e29d17e70a03d2232f8007baa0d95ca8.jpg;;text;;"Превосходные туфли с открытым мыском. Высокий каблук компенсирован широким передом. Модель выполнена из натуральной кожи с лаковым покрытием. Прекрасный вариант для создания женственного образа.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Высокий, 14.0 см</li>

							<li><b>Высота платформы:</b> Низкая, 4.5 см</li>

							<li><b>Материал верха:</b> Кожа</li>

							<li><b>Материал подошвы:</b> Искусственный материал</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> лето</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Страна бренда: </b>Китай</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>";html;shoes-flight-of-the-valkyries;500;;/iblock/9fe/9fe6f3d71ac33f121b6d749d92358909.jpg;Обувь;Туфли;Туфли Женские
511;Туфли Полет Валькирии;160;Y;;;/iblock/e29/e29d17e70a03d2232f8007baa0d95ca8.jpg;;text;;"Превосходные туфли с открытым мыском. Высокий каблук компенсирован широким передом. Модель выполнена из натуральной кожи с лаковым покрытием. Прекрасный вариант для создания женственного образа.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Высокий, 14.0 см</li>

							<li><b>Высота платформы:</b> Низкая, 4.5 см</li>

							<li><b>Материал верха:</b> Кожа</li>

							<li><b>Материал подошвы:</b> Искусственный материал</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> лето</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Страна бренда: </b>Китай</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>";html;shoes-flight-of-the-valkyries;500;;/iblock/7b5/7b5e0775d1efcd09bda66289fb1a3768.jpg;Обувь;Туфли;Туфли Женские
511;Туфли Полет Валькирии;160;Y;;;/iblock/e29/e29d17e70a03d2232f8007baa0d95ca8.jpg;;text;;"Превосходные туфли с открытым мыском. Высокий каблук компенсирован широким передом. Модель выполнена из натуральной кожи с лаковым покрытием. Прекрасный вариант для создания женственного образа.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Высокий, 14.0 см</li>

							<li><b>Высота платформы:</b> Низкая, 4.5 см</li>

							<li><b>Материал верха:</b> Кожа</li>

							<li><b>Материал подошвы:</b> Искусственный материал</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> лето</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Страна бренда: </b>Китай</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>";html;shoes-flight-of-the-valkyries;500;;/iblock/c5b/c5b1fe888779e7be2b29783df3db9a6a.jpg;Обувь;Туфли;Туфли Женские
511;Туфли Полет Валькирии;160;Y;;;/iblock/e29/e29d17e70a03d2232f8007baa0d95ca8.jpg;;text;;"Превосходные туфли с открытым мыском. Высокий каблук компенсирован широким передом. Модель выполнена из натуральной кожи с лаковым покрытием. Прекрасный вариант для создания женственного образа.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Высокий, 14.0 см</li>

							<li><b>Высота платформы:</b> Низкая, 4.5 см</li>

							<li><b>Материал верха:</b> Кожа</li>

							<li><b>Материал подошвы:</b> Искусственный материал</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> лето</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Страна бренда: </b>Китай</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>";html;shoes-flight-of-the-valkyries;500;;/iblock/189/189d7d6e17618c351e35261b024fd467.jpg;Обувь;Туфли;Туфли Женские
484;Туфли Летняя Легкость;157;Y;;;/iblock/8a1/8a1ee044459da64c1b173392cccab8d4.jpg;;text;;"Туфли лаконичного исполнения, классической расцветки - идеальный вариант для современного мужчины. Мысок закругленной формы. Спереди - застежка. Материал подкладки - натуральная кожа.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Шнурки</li>

							<li><b>Высота каблука:</b> Средний, 3.0 см</li>

							<li><b>Высота платформы:</b> Низкая, 1.2 см</li>

							<li><b>Материал верха:</b> Кожа</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>
							</div>";html;shoes-summer-lightness;500;;/iblock/053/0533b0e544279ce2732cb16635ea1283.jpg;Обувь;Туфли;Туфли Мужские
484;Туфли Летняя Легкость;157;Y;;;/iblock/8a1/8a1ee044459da64c1b173392cccab8d4.jpg;;text;;"Туфли лаконичного исполнения, классической расцветки - идеальный вариант для современного мужчины. Мысок закругленной формы. Спереди - застежка. Материал подкладки - натуральная кожа.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Шнурки</li>

							<li><b>Высота каблука:</b> Средний, 3.0 см</li>

							<li><b>Высота платформы:</b> Низкая, 1.2 см</li>

							<li><b>Материал верха:</b> Кожа</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>
							</div>";html;shoes-summer-lightness;500;;/iblock/955/9552d1b8e3f21eaacb8ee0c52ed1b7ec.jpg;Обувь;Туфли;Туфли Мужские
484;Туфли Летняя Легкость;157;Y;;;/iblock/8a1/8a1ee044459da64c1b173392cccab8d4.jpg;;text;;"Туфли лаконичного исполнения, классической расцветки - идеальный вариант для современного мужчины. Мысок закругленной формы. Спереди - застежка. Материал подкладки - натуральная кожа.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Шнурки</li>

							<li><b>Высота каблука:</b> Средний, 3.0 см</li>

							<li><b>Высота платформы:</b> Низкая, 1.2 см</li>

							<li><b>Материал верха:</b> Кожа</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>
							</div>";html;shoes-summer-lightness;500;;/iblock/d6a/d6a20f27c56deb81525e0ab7d80d0f37.jpg;Обувь;Туфли;Туфли Мужские
484;Туфли Летняя Легкость;157;Y;;;/iblock/8a1/8a1ee044459da64c1b173392cccab8d4.jpg;;text;;"Туфли лаконичного исполнения, классической расцветки - идеальный вариант для современного мужчины. Мысок закругленной формы. Спереди - застежка. Материал подкладки - натуральная кожа.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Шнурки</li>

							<li><b>Высота каблука:</b> Средний, 3.0 см</li>

							<li><b>Высота платформы:</b> Низкая, 1.2 см</li>

							<li><b>Материал верха:</b> Кожа</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>
							</div>";html;shoes-summer-lightness;500;;/iblock/795/795e006395814e908301369802a70062.jpg;Обувь;Туфли;Туфли Мужские
484;Туфли Летняя Легкость;157;Y;;;/iblock/8a1/8a1ee044459da64c1b173392cccab8d4.jpg;;text;;"Туфли лаконичного исполнения, классической расцветки - идеальный вариант для современного мужчины. Мысок закругленной формы. Спереди - застежка. Материал подкладки - натуральная кожа.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Шнурки</li>

							<li><b>Высота каблука:</b> Средний, 3.0 см</li>

							<li><b>Высота платформы:</b> Низкая, 1.2 см</li>

							<li><b>Материал верха:</b> Кожа</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>
							</div>";html;shoes-summer-lightness;500;;/iblock/c7f/c7f12b48ee5b18b9f1063f181686a17f.jpg;Обувь;Туфли;Туфли Мужские
520;Туфли Ультра Лайн;161;Y;;;/iblock/e22/e223667411d384eaf55cbe3fc059c2fa.jpg;;text;;"Великолепные туфли сдержанного дизайна. Модель выполнена из натуральной кожи благородного оттенка. Отличный вариант на каждый день. Подкладка: натуральная кожа. Высота каблука ок. 9,5 см.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Средний, 9.5 см</li>

							<li><b>Материал верха:</b> Кожа</li>

							<li><b>Материал стельки:</b> Кожа</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>По назначению: </b>Повседневные</li>

							<li><b>Сезон:</b> лето</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>";html;shoes-ultra-line;330;;;Обувь;Туфли;Туфли Женские
475;Домашние Тапочки Любимый Спорт;156;Y;;;/iblock/c79/c797a8728173f89ae7361b3a890b7b6e.jpg;;text;;"Замечательные тапочки согреют и обеспечат комфорт при носке. Изделие с закругленным мыском декорировано отстрочкой и нашивкой с изображением фирменного логотипа. Практичный вариант на каждый день.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Без каблука</li>

							<li><b>Высота платформы:</b> Низкая, 1.5 см</li>

							<li><b>Материал верха:</b> Текстиль</li>

							<li><b>Материал подкладки:</b> Текстиль</li>

							<li><b>Материал подошвы:</b> Полимер</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Мужской</li>

							<li><b>Страна бренда: </b>Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;slippers-favorite-sport;500;;/iblock/a06/a067dc1fe54c3915a2d5b9333fd9550a.jpg;Обувь;Тапочки;
475;Домашние Тапочки Любимый Спорт;156;Y;;;/iblock/c79/c797a8728173f89ae7361b3a890b7b6e.jpg;;text;;"Замечательные тапочки согреют и обеспечат комфорт при носке. Изделие с закругленным мыском декорировано отстрочкой и нашивкой с изображением фирменного логотипа. Практичный вариант на каждый день.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Без каблука</li>

							<li><b>Высота платформы:</b> Низкая, 1.5 см</li>

							<li><b>Материал верха:</b> Текстиль</li>

							<li><b>Материал подкладки:</b> Текстиль</li>

							<li><b>Материал подошвы:</b> Полимер</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Мужской</li>

							<li><b>Страна бренда: </b>Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;slippers-favorite-sport;500;;/iblock/a08/a0857ef9ca2a12a74dee732d9dbb226d.jpg;Обувь;Тапочки;
475;Домашние Тапочки Любимый Спорт;156;Y;;;/iblock/c79/c797a8728173f89ae7361b3a890b7b6e.jpg;;text;;"Замечательные тапочки согреют и обеспечат комфорт при носке. Изделие с закругленным мыском декорировано отстрочкой и нашивкой с изображением фирменного логотипа. Практичный вариант на каждый день.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Без каблука</li>

							<li><b>Высота платформы:</b> Низкая, 1.5 см</li>

							<li><b>Материал верха:</b> Текстиль</li>

							<li><b>Материал подкладки:</b> Текстиль</li>

							<li><b>Материал подошвы:</b> Полимер</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Мужской</li>

							<li><b>Страна бренда: </b>Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;slippers-favorite-sport;500;;/iblock/f20/f2061a60ea32e3ba4552b1e51dc770d5.jpg;Обувь;Тапочки;
475;Домашние Тапочки Любимый Спорт;156;Y;;;/iblock/c79/c797a8728173f89ae7361b3a890b7b6e.jpg;;text;;"Замечательные тапочки согреют и обеспечат комфорт при носке. Изделие с закругленным мыском декорировано отстрочкой и нашивкой с изображением фирменного логотипа. Практичный вариант на каждый день.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Без каблука</li>

							<li><b>Высота платформы:</b> Низкая, 1.5 см</li>

							<li><b>Материал верха:</b> Текстиль</li>

							<li><b>Материал подкладки:</b> Текстиль</li>

							<li><b>Материал подошвы:</b> Полимер</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Мужской</li>

							<li><b>Страна бренда: </b>Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;slippers-favorite-sport;500;;/iblock/b23/b23dd08e6105502292312222bd1dd50c.jpg;Обувь;Тапочки;
475;Домашние Тапочки Любимый Спорт;156;Y;;;/iblock/c79/c797a8728173f89ae7361b3a890b7b6e.jpg;;text;;"Замечательные тапочки согреют и обеспечат комфорт при носке. Изделие с закругленным мыском декорировано отстрочкой и нашивкой с изображением фирменного логотипа. Практичный вариант на каждый день.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Без каблука</li>

							<li><b>Высота платформы:</b> Низкая, 1.5 см</li>

							<li><b>Материал верха:</b> Текстиль</li>

							<li><b>Материал подкладки:</b> Текстиль</li>

							<li><b>Материал подошвы:</b> Полимер</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Мужской</li>

							<li><b>Страна бренда: </b>Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;slippers-favorite-sport;500;;/iblock/43d/43d40f466f99c23b153fd8b145b2d973.jpg;Обувь;Тапочки;
465;Домашние Тапочки Розовый Рай;155;Y;;;/iblock/efe/efe35c151b2da1c6efcfacbab7dd3639.jpg;;text;;"<div>Симпатичные тапочки, украшенные вышивкой в виде мышки. Модель оформлена рисунком в полоску. Комфортная и уютная обувь для домашнего отдыха.</div>

							<div>
							<br />
							</div>

							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Без каблука</li>

							<li><b>Высота платформы:</b> Низкая, 0.5 см</li>

							<li><b>Материал верха:</b> Текстиль</li>

							<li><b>Материал подошвы:</b> Резина</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> Круглогодичный</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Страна бренда: </b>Россия</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>";html;slippers-pink-paradise;500;;/iblock/b07/b071529900442e80d65d7507d5a8b151.jpg;Обувь;Тапочки;
465;Домашние Тапочки Розовый Рай;155;Y;;;/iblock/efe/efe35c151b2da1c6efcfacbab7dd3639.jpg;;text;;"<div>Симпатичные тапочки, украшенные вышивкой в виде мышки. Модель оформлена рисунком в полоску. Комфортная и уютная обувь для домашнего отдыха.</div>

							<div>
							<br />
							</div>

							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Без каблука</li>

							<li><b>Высота платформы:</b> Низкая, 0.5 см</li>

							<li><b>Материал верха:</b> Текстиль</li>

							<li><b>Материал подошвы:</b> Резина</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> Круглогодичный</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Страна бренда: </b>Россия</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>";html;slippers-pink-paradise;500;;/iblock/7ed/7edaf3a71d09e9ee52f277d1734c727d.jpg;Обувь;Тапочки;
465;Домашние Тапочки Розовый Рай;155;Y;;;/iblock/efe/efe35c151b2da1c6efcfacbab7dd3639.jpg;;text;;"<div>Симпатичные тапочки, украшенные вышивкой в виде мышки. Модель оформлена рисунком в полоску. Комфортная и уютная обувь для домашнего отдыха.</div>

							<div>
							<br />
							</div>

							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Без каблука</li>

							<li><b>Высота платформы:</b> Низкая, 0.5 см</li>

							<li><b>Материал верха:</b> Текстиль</li>

							<li><b>Материал подошвы:</b> Резина</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> Круглогодичный</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Страна бренда: </b>Россия</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>";html;slippers-pink-paradise;500;;/iblock/759/7593ffdda5707f40bb6aaca1bdc12011.jpg;Обувь;Тапочки;
465;Домашние Тапочки Розовый Рай;155;Y;;;/iblock/efe/efe35c151b2da1c6efcfacbab7dd3639.jpg;;text;;"<div>Симпатичные тапочки, украшенные вышивкой в виде мышки. Модель оформлена рисунком в полоску. Комфортная и уютная обувь для домашнего отдыха.</div>

							<div>
							<br />
							</div>

							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Без каблука</li>

							<li><b>Высота платформы:</b> Низкая, 0.5 см</li>

							<li><b>Материал верха:</b> Текстиль</li>

							<li><b>Материал подошвы:</b> Резина</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> Круглогодичный</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Страна бренда: </b>Россия</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>";html;slippers-pink-paradise;500;;/iblock/6ec/6eccc5b0ee592fdd07a5ad9e19269276.jpg;Обувь;Тапочки;
465;Домашние Тапочки Розовый Рай;155;Y;;;/iblock/efe/efe35c151b2da1c6efcfacbab7dd3639.jpg;;text;;"<div>Симпатичные тапочки, украшенные вышивкой в виде мышки. Модель оформлена рисунком в полоску. Комфортная и уютная обувь для домашнего отдыха.</div>

							<div>
							<br />
							</div>

							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Высота каблука:</b> Без каблука</li>

							<li><b>Высота платформы:</b> Низкая, 0.5 см</li>

							<li><b>Материал верха:</b> Текстиль</li>

							<li><b>Материал подошвы:</b> Резина</li>

							<li><b>Материал подкладки:</b> Кожа</li>

							<li><b>Сезон:</b> Круглогодичный</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Страна бренда: </b>Россия</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>";html;slippers-pink-paradise;500;;/iblock/2a3/2a3d0ce39c0a929e593ae901e3c019dd.jpg;Обувь;Тапочки;
447;Спортивный Костюм Дыхание Спорта;153;Y;;;/iblock/824/824d04c1e6cd63b757d8f30a76e4d70d.jpg;;text;;"Очаровательный комбинезон с тонкой бретель-американка. Облегающий силуэт. Эффектная модель, которая поможет подчеркнуть достоинства Вашей фигуры. Практичный вариант для занятий спортом.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вырез горловины:</b> V-образный вырез</li>

							<li><b>Длина изделия:</b> Мини, 90.0 см</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Длина рукава:</b> Без рукавов</li>

							<li><b>Вид бретелек:</b> Тонкие бретельки</li>

							<li><b>Габариты предметов:</b><span class=""Apple-tab-span"" style=""white-space: pre;"">	</span> Длина, 94.0 см</li>

							<li><b>Брюки:</b> Ширина брючин, 30.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 13.0 см</li>

							<li><b>Сезон</b>: лето</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;sports-suit-breath-sports;500;;/iblock/0d1/0d104dce0cdd1e5fccfeeaad4ecdc98f.jpg;Спортивная Одежда;;
447;Спортивный Костюм Дыхание Спорта;153;Y;;;/iblock/824/824d04c1e6cd63b757d8f30a76e4d70d.jpg;;text;;"Очаровательный комбинезон с тонкой бретель-американка. Облегающий силуэт. Эффектная модель, которая поможет подчеркнуть достоинства Вашей фигуры. Практичный вариант для занятий спортом.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вырез горловины:</b> V-образный вырез</li>

							<li><b>Длина изделия:</b> Мини, 90.0 см</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Длина рукава:</b> Без рукавов</li>

							<li><b>Вид бретелек:</b> Тонкие бретельки</li>

							<li><b>Габариты предметов:</b><span class=""Apple-tab-span"" style=""white-space: pre;"">	</span> Длина, 94.0 см</li>

							<li><b>Брюки:</b> Ширина брючин, 30.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 13.0 см</li>

							<li><b>Сезон</b>: лето</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;sports-suit-breath-sports;500;;/iblock/7fa/7fa52244c1045566b55182e7e40ac065.jpg;Спортивная Одежда;;
447;Спортивный Костюм Дыхание Спорта;153;Y;;;/iblock/824/824d04c1e6cd63b757d8f30a76e4d70d.jpg;;text;;"Очаровательный комбинезон с тонкой бретель-американка. Облегающий силуэт. Эффектная модель, которая поможет подчеркнуть достоинства Вашей фигуры. Практичный вариант для занятий спортом.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вырез горловины:</b> V-образный вырез</li>

							<li><b>Длина изделия:</b> Мини, 90.0 см</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Длина рукава:</b> Без рукавов</li>

							<li><b>Вид бретелек:</b> Тонкие бретельки</li>

							<li><b>Габариты предметов:</b><span class=""Apple-tab-span"" style=""white-space: pre;"">	</span> Длина, 94.0 см</li>

							<li><b>Брюки:</b> Ширина брючин, 30.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 13.0 см</li>

							<li><b>Сезон</b>: лето</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;sports-suit-breath-sports;500;;/iblock/81f/81fa59e7452732c1ce0158e04cc5b394.jpg;Спортивная Одежда;;
447;Спортивный Костюм Дыхание Спорта;153;Y;;;/iblock/824/824d04c1e6cd63b757d8f30a76e4d70d.jpg;;text;;"Очаровательный комбинезон с тонкой бретель-американка. Облегающий силуэт. Эффектная модель, которая поможет подчеркнуть достоинства Вашей фигуры. Практичный вариант для занятий спортом.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вырез горловины:</b> V-образный вырез</li>

							<li><b>Длина изделия:</b> Мини, 90.0 см</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Длина рукава:</b> Без рукавов</li>

							<li><b>Вид бретелек:</b> Тонкие бретельки</li>

							<li><b>Габариты предметов:</b><span class=""Apple-tab-span"" style=""white-space: pre;"">	</span> Длина, 94.0 см</li>

							<li><b>Брюки:</b> Ширина брючин, 30.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 13.0 см</li>

							<li><b>Сезон</b>: лето</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;sports-suit-breath-sports;500;;/iblock/12b/12bd036e6662207f6c7155740872935b.jpg;Спортивная Одежда;;
447;Спортивный Костюм Дыхание Спорта;153;Y;;;/iblock/824/824d04c1e6cd63b757d8f30a76e4d70d.jpg;;text;;"Очаровательный комбинезон с тонкой бретель-американка. Облегающий силуэт. Эффектная модель, которая поможет подчеркнуть достоинства Вашей фигуры. Практичный вариант для занятий спортом.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вырез горловины:</b> V-образный вырез</li>

							<li><b>Длина изделия:</b> Мини, 90.0 см</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Длина рукава:</b> Без рукавов</li>

							<li><b>Вид бретелек:</b> Тонкие бретельки</li>

							<li><b>Габариты предметов:</b><span class=""Apple-tab-span"" style=""white-space: pre;"">	</span> Длина, 94.0 см</li>

							<li><b>Брюки:</b> Ширина брючин, 30.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 13.0 см</li>

							<li><b>Сезон</b>: лето</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;sports-suit-breath-sports;500;;/iblock/e37/e377061592b5ae0981de74f355d1bbcd.jpg;Спортивная Одежда;;
